station_id,hour_utc,availability_class,health_status,health_total_progressive,full_outage_run_hours,partial_outage_run_hours,outage_duration_multiplier,outage_duration_penalty,selected_event_start_utc,selected_event_end_utc,selected_event_duration_hours,selected_event_recovered,health_total_hard_zero
IDERNA7,2025-07-05 14:00:00+00:00,full_outage,full_outage,61.07623381779942,1.0,0.0,0.9591894571091382,0.040810542890861834,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-05 15:00:00+00:00,online,scored,67.42373785302459,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,67.42373785302459
IDERNA7,2025-07-05 16:00:00+00:00,online,scored,66.73482696600485,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,66.73482696600485
IDERNA7,2025-07-05 17:00:00+00:00,online,scored,65.7350951510299,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,65.7350951510299
IDERNA7,2025-07-05 18:00:00+00:00,online,scored,67.31374479283222,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,67.31374479283222
IDERNA7,2025-07-05 19:00:00+00:00,online,scored,63.34839726876761,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,63.34839726876761
IDERNA7,2025-07-05 20:00:00+00:00,online,scored,58.69321111715393,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,58.69321111715393
IDERNA7,2025-07-05 21:00:00+00:00,online,scored,56.19195329663372,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,56.19195329663372
IDERNA7,2025-07-05 22:00:00+00:00,full_outage,full_outage,53.89872917650014,1.0,0.0,0.9591894571091382,0.040810542890861834,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-05 23:00:00+00:00,online,scored,51.6658547201587,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,51.6658547201587
IDERNA7,2025-07-06 00:00:00+00:00,online,scored,52.00295575231603,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,52.00295575231603
IDERNA7,2025-07-06 01:00:00+00:00,online,scored,54.414757846015796,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,54.414757846015796
IDERNA7,2025-07-06 02:00:00+00:00,online,scored,55.57261685140728,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,55.57261685140728
IDERNA7,2025-07-06 03:00:00+00:00,online,scored,55.27704041026648,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,55.27704041026648
IDERNA7,2025-07-06 04:00:00+00:00,online,scored,55.858382823904954,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,55.858382823904954
IDERNA7,2025-07-06 05:00:00+00:00,online,scored,55.54559546457724,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,55.54559546457724
IDERNA7,2025-07-06 06:00:00+00:00,online,scored,59.357199397400464,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,59.357199397400464
IDERNA7,2025-07-06 07:00:00+00:00,online,scored,55.4887857686711,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,55.4887857686711
IDERNA7,2025-07-06 08:00:00+00:00,full_outage,full_outage,53.22425829709691,1.0,0.0,0.9591894571091382,0.040810542890861834,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-06 09:00:00+00:00,full_outage,full_outage,51.05214742102893,2.0,0.0,0.9200444146293233,0.07995558537067671,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-06 10:00:00+00:00,online,scored,54.404100517670344,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,54.404100517670344
IDERNA7,2025-07-06 11:00:00+00:00,online,scored,55.32335937675847,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,55.32335937675847
IDERNA7,2025-07-06 12:00:00+00:00,online,scored,55.33852908999093,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,55.33852908999093
IDERNA7,2025-07-06 13:00:00+00:00,online,scored,56.337839215016885,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,56.337839215016885
IDERNA7,2025-07-06 14:00:00+00:00,online,scored,57.001301081000356,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,57.001301081000356
IDERNA7,2025-07-06 15:00:00+00:00,online,scored,58.32200200602002,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,58.32200200602002
IDERNA7,2025-07-06 16:00:00+00:00,online,scored,54.809595688280915,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,54.809595688280915
IDERNA7,2025-07-06 17:00:00+00:00,online,scored,56.30509510477508,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,56.30509510477508
IDERNA7,2025-07-06 18:00:00+00:00,online,scored,58.86541618758887,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,58.86541618758887
IDERNA7,2025-07-06 19:00:00+00:00,online,scored,61.5065067763116,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,61.5065067763116
IDERNA7,2025-07-06 20:00:00+00:00,full_outage,full_outage,58.99639284344985,1.0,0.0,0.9591894571091382,0.040810542890861834,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-06 21:00:00+00:00,online,scored,56.50022570510872,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,56.50022570510872
IDERNA7,2025-07-06 22:00:00+00:00,online,scored,60.21212118090624,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,60.21212118090624
IDERNA7,2025-07-06 23:00:00+00:00,online,scored,59.5270053045983,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,59.5270053045983
IDERNA7,2025-07-07 00:00:00+00:00,online,scored,58.05373954148111,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,58.05373954148111
IDERNA7,2025-07-07 01:00:00+00:00,online,scored,58.771808066807324,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,58.771808066807324
IDERNA7,2025-07-07 02:00:00+00:00,online,scored,59.864397380165876,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,59.864397380165876
IDERNA7,2025-07-07 03:00:00+00:00,full_outage,full_outage,57.42129882324701,1.0,0.0,0.9591894571091382,0.040810542890861834,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-07 04:00:00+00:00,full_outage,full_outage,55.07790444477191,2.0,0.0,0.9200444146293233,0.07995558537067671,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-07 05:00:00+00:00,full_outage,full_outage,52.83014526308977,3.0,0.0,0.8824969025845955,0.11750309741540454,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-07 06:00:00+00:00,full_outage,full_outage,50.674118353899956,4.0,0.0,0.8464817248906141,0.15351827510938587,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-07 07:00:00+00:00,full_outage,full_outage,48.606080073361525,5.0,0.0,0.8119363461506349,0.18806365384936508,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-07 08:00:00+00:00,online,scored,58.83089883303813,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,58.83089883303813
IDERNA7,2025-07-07 09:00:00+00:00,online,scored,59.65164944612696,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,59.65164944612696
IDERNA7,2025-07-07 10:00:00+00:00,online,scored,59.95591715738076,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,59.95591715738076
IDERNA7,2025-07-07 11:00:00+00:00,online,scored,56.30887483726715,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,56.30887483726715
IDERNA7,2025-07-07 12:00:00+00:00,full_outage,full_outage,54.01087908558469,1.0,0.0,0.9591894571091382,0.040810542890861834,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-07 13:00:00+00:00,full_outage,full_outage,51.806665788089276,2.0,0.0,0.9200444146293233,0.07995558537067671,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-07 14:00:00+00:00,full_outage,full_outage,49.69240763191193,3.0,0.0,0.8824969025845955,0.11750309741540454,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-07 15:00:00+00:00,full_outage,full_outage,47.6644334988996,4.0,0.0,0.8464817248906141,0.15351827510938587,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-07 16:00:00+00:00,online,scored,57.202986187069804,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,57.202986187069804
IDERNA7,2025-07-07 17:00:00+00:00,online,scored,63.186394375636866,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,63.186394375636866
IDERNA7,2025-07-07 18:00:00+00:00,online,scored,65.570419284303,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,65.570419284303
IDERNA7,2025-07-07 19:00:00+00:00,online,scored,65.57357775188193,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,65.57357775188193
IDERNA7,2025-07-07 20:00:00+00:00,online,scored,61.45499752234283,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,61.45499752234283
IDERNA7,2025-07-07 21:00:00+00:00,online,scored,59.37949089644443,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,59.37949089644443
IDERNA7,2025-07-07 22:00:00+00:00,online,scored,60.02446491581068,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,60.02446491581068
IDERNA7,2025-07-07 23:00:00+00:00,online,scored,60.593900452575994,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,60.593900452575994
IDERNA7,2025-07-08 00:00:00+00:00,online,scored,60.809887256573994,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,60.809887256573994
IDERNA7,2025-07-08 01:00:00+00:00,online,scored,61.0113330239199,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,61.0113330239199
IDERNA7,2025-07-08 02:00:00+00:00,online,scored,62.854128187315204,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,62.854128187315204
IDERNA7,2025-07-08 03:00:00+00:00,online,scored,62.516375868381225,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,62.516375868381225
IDERNA7,2025-07-08 04:00:00+00:00,online,scored,64.6595032601646,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,64.6595032601646
IDERNA7,2025-07-08 05:00:00+00:00,online,scored,61.16437300191802,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,61.16437300191802
IDERNA7,2025-07-08 06:00:00+00:00,online,scored,65.38961676859499,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,65.38961676859499
IDERNA7,2025-07-08 07:00:00+00:00,online,scored,62.72580218638589,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,62.72580218638589
IDERNA7,2025-07-08 08:00:00+00:00,online,scored,62.75446085228279,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,62.75446085228279
IDERNA7,2025-07-08 09:00:00+00:00,online,scored,61.756421902312795,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,61.756421902312795
IDERNA7,2025-07-08 10:00:00+00:00,online,scored,62.10625668419803,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,62.10625668419803
IDERNA7,2025-07-08 11:00:00+00:00,online,scored,58.51630743587134,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,58.51630743587134
IDERNA7,2025-07-08 12:00:00+00:00,online,scored,59.589857677876594,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,59.589857677876594
IDERNA7,2025-07-08 13:00:00+00:00,online,scored,60.10902864735846,0.0,0.0,1.0,0.0,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,60.10902864735846
IDERNA7,2025-07-08 14:00:00+00:00,full_outage,full_outage,57.6559465556174,1.0,0.0,0.9591894571091382,0.040810542890861834,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-08 15:00:00+00:00,full_outage,full_outage,55.302976075796124,2.0,0.0,0.9200444146293233,0.07995558537067671,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-08 16:00:00+00:00,full_outage,full_outage,53.04603159866255,3.0,0.0,0.8824969025845955,0.11750309741540454,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-08 17:00:00+00:00,full_outage,full_outage,50.881194250915314,4.0,0.0,0.8464817248906141,0.15351827510938587,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-08 18:00:00+00:00,full_outage,full_outage,48.80470509060007,5.0,0.0,0.8119363461506349,0.18806365384936508,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-08 19:00:00+00:00,full_outage,full_outage,46.81295858022427,6.0,0.0,0.7788007830714049,0.22119921692859512,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-08 20:00:00+00:00,full_outage,full_outage,44.902496326237895,7.0,0.0,0.7470175003104326,0.25298249968956743,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-08 21:00:00+00:00,full_outage,full_outage,43.070001074009205,8.0,0.0,0.7165313105737893,0.28346868942621073,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-08 22:00:00+00:00,full_outage,full_outage,41.312290947868874,9.0,0.0,0.6872892787909722,0.31271072120902776,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-08 23:00:00+00:00,full_outage,full_outage,39.62631392622113,10.0,0.0,0.6592406302004438,0.34075936979955623,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-09 00:00:00+00:00,full_outage,full_outage,38.009142542128316,11.0,0.0,0.6323366621862497,0.36766333781375027,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-09 01:00:00+00:00,full_outage,full_outage,36.4579688001679,12.0,0.0,0.6065306597126334,0.3934693402873666,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-09 02:00:00+00:00,full_outage,full_outage,34.97009930073496,13.0,0.0,0.5817778142098083,0.41822218579019166,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-09 03:00:00+00:00,full_outage,full_outage,33.54295056332461,14.0,0.0,0.5580351457700471,0.4419648542299529,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-09 04:00:00+00:00,full_outage,full_outage,32.174044540674004,15.0,0.0,0.5352614285189903,0.4647385714810097,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-09 05:00:00+00:00,full_outage,full_outage,30.861004315974316,16.0,0.0,0.513417119032592,0.486582880967408,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-09 06:00:00+00:00,full_outage,full_outage,29.601549975682182,17.0,0.0,0.49246428767540973,0.5075357123245903,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-09 07:00:00+00:00,full_outage,full_outage,28.393494650763607,18.0,0.0,0.4723665527410147,0.5276334472589853,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-09 08:00:00+00:00,full_outage,full_outage,27.234740719497168,19.0,0.0,0.453089017280169,0.5469109827198311,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-09 09:00:00+00:00,full_outage,full_outage,26.12327616524263,20.0,0.0,0.4345982085070782,0.5654017914929218,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-09 10:00:00+00:00,full_outage,full_outage,25.057171082851163,21.0,0.0,0.4168620196785084,0.5831379803214916,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-09 11:00:00+00:00,full_outage,full_outage,24.0345743276508,22.0,0.0,0.39984965434484737,0.6001503456551527,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-09 12:00:00+00:00,full_outage,full_outage,23.05371030118861,23.0,0.0,0.3835315728763107,0.6164684271236893,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-09 13:00:00+00:00,full_outage,full_outage,22.11287586814845,24.0,0.0,0.36787944117144233,0.6321205588285577,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-09 14:00:00+00:00,full_outage,full_outage,21.210437399091074,25.0,0.0,0.3528660814588489,0.6471339185411511,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-09 15:00:00+00:00,full_outage,full_outage,20.34482793388153,26.0,0.0,0.3384654251067422,0.6615345748932577,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-09 16:00:00+00:00,full_outage,full_outage,19.514544460878653,27.0,0.0,0.32465246735834974,0.6753475326416503,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-09 17:00:00+00:00,full_outage,full_outage,18.718145307162334,28.0,0.0,0.3114032239145977,0.6885967760854024,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-09 18:00:00+00:00,full_outage,full_outage,17.954247635267002,29.0,0.0,0.29869468928867837,0.7013053107113216,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-09 19:00:00+00:00,full_outage,full_outage,17.221525042074784,30.0,0.0,0.2865047968601901,0.7134952031398099,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-09 20:00:00+00:00,full_outage,full_outage,16.51870525569914,31.0,0.0,0.27481238055948964,0.7251876194405104,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-09 21:00:00+00:00,full_outage,full_outage,15.844567926359925,32.0,0.0,0.26359713811572677,0.7364028618842733,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-09 22:00:00+00:00,full_outage,full_outage,15.197942507414037,33.0,0.0,0.25283959580474646,0.7471604041952535,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-09 23:00:00+00:00,full_outage,full_outage,14.577706222862368,34.0,0.0,0.2425210746356487,0.7574789253643512,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-10 00:00:00+00:00,full_outage,full_outage,13.982782117803863,35.0,0.0,0.2326236579172927,0.7673763420827073,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-10 01:00:00+00:00,full_outage,full_outage,13.412137188451648,36.0,0.0,0.22313016014842982,0.7768698398515702,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-10 02:00:00+00:00,full_outage,full_outage,12.864780588464217,37.0,0.0,0.21402409717744744,0.7859759028225526,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-10 03:00:00+00:00,full_outage,full_outage,12.339761908477174,38.0,0.0,0.20528965757990927,0.7947103424200908,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-10 04:00:00+00:00,full_outage,full_outage,11.836169525848245,39.0,0.0,0.19691167520419406,0.8030883247958059,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-10 05:00:00+00:00,full_outage,full_outage,11.353129021750101,40.0,0.0,0.18887560283756183,0.8111243971624382,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-10 06:00:00+00:00,full_outage,full_outage,10.889801662862482,41.0,0.0,0.18116748694692214,0.8188325130530778,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-10 07:00:00+00:00,full_outage,full_outage,10.445382945027255,42.0,0.0,0.17377394345044514,0.8262260565495548,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-10 08:00:00+00:00,full_outage,full_outage,10.019101196337743,43.0,0.0,0.16668213447794653,0.8333178655220534,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-10 09:00:00+00:00,full_outage,full_outage,9.610216237236719,44.0,0.0,0.1598797460796939,0.8401202539203061,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-10 10:00:00+00:00,full_outage,full_outage,9.218018095296511,45.0,0.0,0.15335496684492847,0.8466450331550716,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-10 11:00:00+00:00,full_outage,full_outage,8.84182577244967,46.0,0.0,0.1470964673929768,0.8529035326070232,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-10 12:00:00+00:00,full_outage,full_outage,8.480986062529588,47.0,0.0,0.1410933807013415,0.8589066192986585,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-10 13:00:00+00:00,full_outage,full_outage,8.134872417067923,48.0,0.0,0.1353352832366127,0.8646647167633873,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-10 14:00:00+00:00,full_outage,full_outage,7.802883857379483,49.0,0.0,0.129812176855438,0.870187823144562,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-10 15:00:00+00:00,full_outage,full_outage,7.484443931045484,50.0,0.0,0.12451447144412296,0.875485528555877,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-10 16:00:00+00:00,full_outage,full_outage,7.178999710983303,51.0,0.0,0.11943296826671962,0.8805670317332803,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-10 17:00:00+00:00,full_outage,full_outage,6.886020835364735,52.0,0.0,0.11455884399268773,0.8854411560073123,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-10 18:00:00+00:00,full_outage,full_outage,6.604998586715712,53.0,0.0,0.10988363537639657,0.8901163646236034,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-10 19:00:00+00:00,full_outage,full_outage,6.335445008598471,54.0,0.0,0.10539922456186433,0.8946007754381357,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-10 20:00:00+00:00,full_outage,full_outage,6.076892058342367,55.0,0.0,0.10109782498721881,0.8989021750127812,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-10 21:00:00+00:00,full_outage,full_outage,5.8288907943522466,56.0,0.0,0.09697196786440505,0.9030280321355949,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-10 22:00:00+00:00,full_outage,full_outage,5.591010596583185,57.0,0.0,0.09301448921066349,0.9069855107893365,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-10 23:00:00+00:00,full_outage,full_outage,5.3628384188280664,58.0,0.0,0.08921851740926011,0.9107814825907399,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-11 00:00:00+00:00,full_outage,full_outage,5.14397807151972,59.0,0.0,0.08557746127787037,0.9144225387221296,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
IDERNA7,2025-07-11 01:00:00+00:00,full_outage,full_outage,4.9340495338023125,60.0,0.0,0.0820849986238988,0.9179150013761012,2025-07-08 14:00:00+00:00,2025-08-11 11:00:00+00:00,814,True,0.0
