station_a,station_b,distance_km,n_both_active_hours,n_offline_a,n_offline_b,n_both_offline,p_offline_a,p_offline_b,expected_both_offline_if_independent,cooccurrence_ratio
IBARAS3,IZAWIY7,71.24456916235161,4215,562,490,254,0.13333333333333333,0.1162514827995255,65.33333333333333,3.8877551020408165
IBIRAL3,IDERNA7,944.6173354463419,4014,496,1838,279,0.12356751370204284,0.45789735924265074,227.11709018435477,1.2284412404787812
IBIRAL3,IJABAL13,24.230248363972667,4216,582,429,251,0.13804554079696393,0.10175521821631879,59.22153700189753,4.238322959972445
IBIRAL3,IJABAL14,52.685431386176546,4250,583,426,299,0.1371764705882353,0.10023529411764706,58.437176470588234,5.116605867336667
IBIRAL3,IJABAL15,102.87221191447152,4250,583,431,248,0.1371764705882353,0.10141176470588235,59.12305882352941,4.194640888595273
IBIRAL3,IJABAL16,39.67186603255664,4227,575,725,264,0.13603028152353916,0.17151644192098414,98.62195410456587,2.676888755622189
IBIRAL3,IJANZO2,68.09706169243633,4164,534,408,207,0.1282420749279539,0.09798270893371758,52.32276657060519,3.9562128222075343
IBIRAL3,IJANZO3,58.133291145080875,4181,534,463,212,0.1277206409949773,0.1107390576417125,59.13465678067448,3.585038140768963
IBIRAL3,IJANZO4,71.84141598371701,3538,453,2863,424,0.1280384397964952,0.8092142453363482,366.5740531373658,1.1566557872035614
IBIRAL3,IMISRA12,240.08032828545805,3992,493,494,201,0.12349699398797595,0.12374749498997996,61.00751503006011,3.294676072299645
IBIRAL3,IMISRA13,187.94853356937875,4250,583,584,321,0.1371764705882353,0.13741176470588234,80.1110588235294,4.006937428041073
IBIRAL3,IMURQU5,98.64144623065386,3958,565,1001,289,0.1427488630621526,0.25290550783223853,142.89161192521476,2.0225120012730633
IBIRAL3,IMURQU6,160.91147092632525,3602,478,1464,267,0.13270405330372015,0.40644086618545255,194.2787340366463,1.3743140818986213
IBIRAL3,IMURQU7,142.02861355614874,4204,552,639,252,0.1313035204567079,0.15199809705042816,83.90294957183634,3.0034700959379466
IBIRAL3,INALUT3,117.58113272488697,4178,534,1562,373,0.12781235040689326,0.37386309238870274,199.64289133556727,1.8683359948591787
IBIRAL3,INUQAT10,55.67059924970311,4088,534,679,251,0.13062622309197652,0.1660958904109589,88.69520547945206,2.829916212981196
IBIRAL3,INUQAT8,85.85905660818308,4166,534,291,187,0.12818050888142102,0.06985117618819012,37.30052808449352,5.013333848153725
IBIRAL3,INUQAT9,47.81694008818197,4146,534,685,311,0.1287988422575977,0.1652194886637723,88.22720694645442,3.5249897482161896
IBIRAL3,ITAHLI1,48.04647588268435,4193,541,499,233,0.1290245647507751,0.11900787025995707,64.38325781063678,3.618953248456247
IBIRAL3,ITRIPO32,98.56023086047878,3700,429,1922,345,0.11594594594594594,0.5194594594594595,222.8481081081081,1.5481396854966054
IBIRAL3,ITRIPO33,83.19740182275714,4033,524,651,235,0.12992809323084553,0.16141829903297794,84.58318869328045,2.7783298741806495
IBIRAL3,IZAWIY5,48.1941790483879,4250,583,565,267,0.1371764705882353,0.13294117647058823,77.50470588235294,3.444952109169842
IBIRAL3,IZAWIY7,53.024787810025465,4215,563,490,213,0.133570581257414,0.1162514827995255,65.44958481613286,3.25441331061732
IDERNA7,IJABAL13,949.4804706126015,4005,1833,413,346,0.45767790262172287,0.1031210986267166,189.02097378277156,1.8304846974158187
IDERNA7,IJABAL14,978.8825202714892,4020,1844,339,225,0.45870646766169154,0.08432835820895522,155.50149253731342,1.4469314495229686
IDERNA7,IJABAL15,920.7078610647517,4020,1844,414,274,0.45870646766169154,0.10298507462686567,189.90447761194028,1.4428306454148199
IDERNA7,IJABAL16,918.244579371539,3991,1815,672,342,0.45477323978952644,0.16837885241794037,305.60761713856175,1.1190820543093272
IDERNA7,IJANZO2,901.691548664846,3928,1765,391,251,0.4493380855397149,0.0995417515274949,175.6911914460285,1.4286430522449156
IDERNA7,IJANZO3,914.4353311363813,3945,1769,443,258,0.44841571609632447,0.11229404309252218,198.64816223067174,1.2987786904386684
IDERNA7,IJANZO4,882.79873282097,3419,1548,2786,1220,0.45276396607195085,0.8148581456566247,1261.400409476455,0.9671790105937588
IDERNA7,IMISRA12,714.4447830383596,3756,1697,465,270,0.45181043663471776,0.12380191693290735,210.09185303514374,1.2851521660615508
IDERNA7,IMISRA13,757.2976217989165,4047,1871,493,345,0.4623177662466024,0.12181863108475414,227.922658759575,1.5136713562293271
IDERNA7,IMURQU5,846.8034932235907,3731,1710,976,457,0.45832216563923883,0.26159206647011524,447.3224336638971,1.0216344310229124
IDERNA7,IMURQU6,785.7037848795483,3602,1675,1464,804,0.4650194336479733,0.40644086618545255,680.788450860633,1.1809836065573769
IDERNA7,IMURQU7,802.6267933990296,3968,1792,524,243,0.45161290322580644,0.13205645161290322,236.64516129032256,1.0268538713195203
IDERNA7,INALUT3,1060.180633480487,3942,1766,1424,691,0.44799594114662605,0.36123795027904615,637.9462201927954,1.0831634048888494
IDERNA7,INUQAT10,964.6519669204855,3852,1747,664,400,0.4535306334371755,0.17237798546209762,301.1443406022845,1.3282667016089544
IDERNA7,INUQAT8,996.9731894094574,3930,1765,273,203,0.4491094147582697,0.06946564885496183,122.60687022900763,1.6556984092394857
IDERNA7,INUQAT9,952.5027726449039,3910,1764,597,353,0.451150895140665,0.1526854219948849,269.33708439897697,1.3106253109842485
IDERNA7,ITAHLI1,899.500482650326,3957,1781,483,266,0.450088450846601,0.12206216830932524,217.39272175890827,1.2235920220686962
