station_a,station_b,distance_km,n_both_active_hours,n_offline_a,n_offline_b,n_both_offline,p_offline_a,p_offline_b,expected_both_offline_if_independent,cooccurrence_ratio
IJABAL15,ITRIPO32,162.36382305020854,3221,48,1527,13,0.014902204284383732,0.47407637379695744,22.75566594225396,0.5712862912027942
IJABAL15,ITRIPO33,158.71363818620455,3606,53,347,4,0.014697726012201887,0.09622850804215197,5.100110926234055,0.7842966668479147
IJABAL15,IZAWIY5,148.41085407457933,3726,51,215,0,0.013687600644122383,0.05770263016639828,2.942834138486312,0.0
IJABAL15,IZAWIY7,145.03991616850078,3806,53,179,2,0.013925380977404098,0.04703100367840252,2.4926431949553334,0.8023611257510278
IJABAL16,IJANZO2,82.74043195633655,3742,345,105,12,0.09219668626402994,0.028059861036878676,9.680652057723142,1.2395859213250517
IJABAL16,IJANZO3,78.22976463050499,3710,341,141,21,0.09191374663072777,0.038005390835579515,12.959838274932615,1.6203905908778935
IJABAL16,IJANZO4,73.80588623782069,2835,320,2199,280,0.1128747795414462,0.7756613756613756,248.21164021164017,1.1280695770804914
IJABAL16,IMISRA12,207.98633522571532,3632,331,233,5,0.09113436123348018,0.06415198237885462,21.23430616740088,0.23546801861960764
IJABAL16,IMISRA13,161.35080793791008,3635,336,145,40,0.09243466299862449,0.039889958734525444,13.40302613480055,2.98440065681445
IJABAL16,IMURQU5,73.1029378670759,3332,318,587,111,0.09543817527010805,0.17617046818727491,56.02220888355343,1.9813570762752721
IJABAL16,IMURQU6,142.36341543760588,2983,300,1019,157,0.10056989607777406,0.3416024136775059,102.48072410325177,1.531995420346745
IJABAL16,IMURQU7,119.59228519363526,3662,340,310,30,0.09284543965046423,0.08465319497542327,28.78208629164391,1.042314990512334
IJABAL16,INALUT3,142.28768571697648,3701,338,1178,200,0.09132666846798163,0.3182923534179951,107.58281545528234,1.859032961292332
IJABAL16,INUQAT10,93.47859065065364,3652,338,380,22,0.09255202628696604,0.10405257393209201,35.1697699890471,0.6255372158206166
IJABAL16,INUQAT8,125.32791185097162,3765,345,78,5,0.09163346613545817,0.020717131474103586,7.147410358565738,0.6995540691192864
IJABAL16,INUQAT9,83.59096518777272,3626,344,293,9,0.0948703805846663,0.08080529509100938,27.79702151130723,0.3237756964838479
IJABAL16,ITAHLI1,48.943569302989175,3722,350,149,17,0.09403546480386889,0.0400322407307899,14.011284255776465,1.2133077660594438
IJABAL16,ITRIPO32,100.53365814284791,3203,288,1540,213,0.08991570402747424,0.48079925070246643,138.47018420231032,1.5382372835497837
IJABAL16,ITRIPO33,92.5394311854744,3610,339,347,2,0.09390581717451524,0.0961218836565097,32.58531855955679,0.06137733459148368
IJABAL16,IZAWIY5,79.97155026953111,3683,343,239,4,0.09313060005430356,0.06489275047515612,22.25821341297855,0.1797089427522354
IJABAL16,IZAWIY7,75.57731419235469,3767,345,227,13,0.09158481550305282,0.06026015396867534,20.78975311919299,0.6253080508204049
IJANZO2,IJANZO3,13.207627050342301,3834,124,205,37,0.03234220135628586,0.053468961919666144,6.630151278038602,5.580566483084186
IJANZO2,IJANZO4,24.345954598116126,2929,109,2273,96,0.03721406623420963,0.7760327756913622,84.58757255035847,1.134918488680441
IJANZO2,IMISRA12,218.51808105509377,3655,98,232,14,0.026812585499316005,0.06347469220246238,6.220519835841313,2.250615763546798
IJANZO2,IMISRA13,157.28765464125686,3639,100,153,0,0.027480076944215445,0.04204451772464963,4.204451772464963,0.0
IJANZO2,IMURQU5,83.19799547005074,3363,105,604,7,0.031222123104371096,0.17960154623847754,18.858162355040143,0.3711920529801324
IJANZO2,IMURQU6,118.3534640613056,2991,88,1021,48,0.029421598127716483,0.3413574055499833,30.03945168839853,1.5978986733149318
IJANZO2,IMURQU7,109.03192876094745,3689,105,318,12,0.028462998102466792,0.08620222282461372,9.05123339658444,1.3257861635220127
IJANZO2,INALUT3,176.27540892882357,3754,100,1177,21,0.02663825253063399,0.31353223228556204,31.3532232285562,0.6697875955819883
IJANZO2,INUQAT10,63.01671834863055,3721,98,384,15,0.026337006181134104,0.10319806503628057,10.113410373555496,1.4831792091836735
IJANZO2,INUQAT8,96.06000790223798,3810,105,78,1,0.027559055118110236,0.02047244094488189,2.149606299212598,0.46520146520146527
IJANZO2,INUQAT9,51.29099510223977,3692,105,302,4,0.028439869989165763,0.0817984832069339,8.58884073672806,0.46572059287291084
IJANZO2,ITAHLI1,35.52318861745028,3760,105,167,0,0.027925531914893616,0.04441489361702128,4.6635638297872335,0.0
IJANZO2,ITRIPO32,37.577216410612856,3272,112,1561,90,0.034229828850855744,0.47707823960880197,53.432762836185816,1.6843598425917452
IJANZO2,ITRIPO33,17.129529684336465,3657,100,347,0,0.027344818156959255,0.09488651900464862,9.48865190046486,0.0
IJANZO2,IZAWIY5,39.01175846355564,3787,129,288,24,0.0340639028254555,0.07604964351729601,9.810404013731185,2.4463824289405687
IJANZO2,IZAWIY7,19.375538956652985,3806,129,218,0,0.03389385181292696,0.05727798213347346,7.388859695218077,0.0
IJANZO3,IJANZO4,33.84652484291196,2927,172,2276,149,0.05876323881106935,0.7775879740348479,133.74513153399383,1.1140592430620837
